219.684210526,220.452631579,220.936842105,220.926315789,221.189473684,220.852631579,219.852631579,217.105263158,219.242105263,220.421052632,221.273684211,221.452631579,221.736842105,221.4,220.947368421,218.915789474,219.073684211,220.389473684,221.252631579,221.515789474,221.863157895,221.505263158,221.347368421,219.968421053,219.073684211,220.463157895,221.063157895,221.452631579,221.821052632,221.389473684,221.336842105,220.263157895,218.947368421,220.231578947,220.694736842,220.989473684,221.442105263,221.105263158,221.2,220.463157895,218.768421053,219.926315789,220.336842105,220.831578947,221.221052632,221.073684211,221.273684211,220.526315789,218.536842105,219.684210526,220.136842105,220.6,220.894736842,220.968421053,221.084210526,220.136842105,217.778947368,218.926315789,219.547368421,219.978947368,220.252631579,220.484210526,220.715789474,219.8,
212.25,212.52238806,212.858208955,213.100746269,213.145522388,212.742537313,212.018656716,210.104477612,212.0,212.559701493,212.992537313,213.503731343,213.332089552,213.149253731,212.77238806,211.126865672,212.119402985,212.634328358,212.992537313,213.365671642,213.335820896,213.156716418,213.167910448,211.850746269,212.235074627,212.660447761,212.958955224,213.264925373,213.287313433,213.332089552,213.320895522,212.369402985,212.01119403,212.585820896,212.869402985,213.100746269,213.358208955,213.384328358,213.328358209,212.417910448,212.02238806,212.731343284,212.96641791,213.220149254,213.25,213.350746269,213.21641791,212.358208955,211.914179104,212.675373134,212.809701493,213.02238806,213.089552239,213.145522388,213.041044776,212.212686567,211.570895522,212.365671642,212.604477612,212.828358209,212.858208955,212.880597015,212.72761194,211.917910448,
205.428134557,205.74617737,206.376146789,206.975535168,207.290519878,207.50764526,207.779816514,207.623853211,205.354740061,206.128440367,206.70030581,207.168195719,207.278287462,207.590214067,207.743119266,207.724770642,205.816513761,206.412844037,206.764525994,207.244648318,207.50764526,207.565749235,207.620795107,207.52293578,206.116207951,206.681957187,206.993883792,207.357798165,207.403669725,207.599388379,207.706422018,207.513761468,206.021406728,206.574923547,206.847094801,207.29969419,207.394495413,207.483180428,207.614678899,207.345565749,206.180428135,206.633027523,206.773700306,207.19266055,207.455657492,207.4617737,207.308868502,206.993883792,205.752293578,206.501529052,206.831804281,207.024464832,207.370030581,207.259938838,206.963302752,206.483180428,205.183486239,206.201834862,206.458715596,206.480122324,207.088685015,206.837920489,206.529051988,206.281345566,
200.724832215,200.620805369,201.137583893,201.248322148,201.513422819,201.151006711,201.026845638,200.439597315,200.281879195,200.879194631,201.620805369,201.67114094,201.875838926,201.197986577,201.315436242,200.667785235,200.731543624,201.093959732,201.520134228,201.77852349,201.82885906,201.604026846,201.261744966,200.466442953,200.815436242,201.184563758,201.553691275,201.516778523,201.775167785,201.506711409,201.16442953,200.805369128,200.895973154,201.302013423,201.540268456,201.523489933,201.768456376,201.046979866,200.963087248,200.533557047,200.869127517,201.506711409,201.765100671,201.325503356,201.348993289,201.338926174,200.825503356,200.100671141,200.815436242,201.44966443,201.583892617,201.255033557,201.268456376,200.946308725,200.473154362,199.593959732,200.899328859,201.211409396,201.33557047,201.258389262,201.298657718,200.61409396,200.157718121,198.724832215,
158.104166667,172.541666667,183.5625,192.0625,197.354166667,203.895833333,206.5,209.229166667,156.229166667,174.708333333,185.4375,195.666666667,199.395833333,205.041666667,206.5625,210.166666667,159.395833333,177.083333333,186.666666667,196.604166667,201.354166667,205.708333333,206.979166667,210.166666667,160.270833333,177.791666667,187.0,196.833333333,201.208333333,206.5,206.479166667,209.75,161.041666667,176.625,188.291666667,198.5625,201.3125,206.520833333,207.166666667,210.020833333,159.645833333,176.6875,186.916666667,197.020833333,199.625,205.520833333,206.270833333,208.229166667,158.3125,173.833333333,185.416666667,195.979166667,199.625,204.291666667,205.479166667,207.916666667,158.0625,171.229166667,183.0625,194.5625,197.604166667,203.0,204.604166667,205.5625,
193.042857143,193.202857143,193.571428571,193.871428571,194.182857143,194.2,194.3,193.831428571,192.951428571,193.794285714,194.297142857,194.58,194.494285714,194.774285714,194.974285714,194.774285714,193.374285714,194.097142857,194.191428571,194.64,194.86,194.9,194.825714286,194.868571429,193.262857143,194.034285714,194.337142857,194.737142857,194.871428571,194.517142857,195.168571429,195.025714286,193.428571429,194.105714286,194.148571429,194.408571429,194.554285714,194.92,194.757142857,194.857142857,193.414285714,194.171428571,194.288571429,194.408571429,194.651428571,194.917142857,195.145714286,195.051428571,193.185714286,193.98,194.317142857,194.64,194.834285714,195.037142857,195.231428571,195.265714286,193.52,194.082857143,194.271428571,194.568571429,195.108571429,194.934285714,194.768571429,194.565714286,
190.286343612,190.162995595,191.088105727,191.374449339,191.136563877,190.63876652,190.365638767,188.449339207,190.13215859,190.616740088,191.123348018,191.215859031,190.718061674,190.039647577,189.740088106,188.114537445,190.651982379,190.9030837,190.762114537,190.524229075,190.321585903,189.418502203,189.211453744,187.348017621,190.480176211,190.72246696,190.405286344,190.242290749,189.352422907,188.524229075,187.50660793,186.449339207,190.449339207,190.537444934,190.176211454,189.440528634,189.189427313,187.524229075,186.453744493,185.396475771,189.207048458,189.841409692,189.343612335,188.233480176,187.18061674,185.986784141,185.030837004,184.026431718,189.13215859,188.559471366,188.779735683,187.176211454,186.810572687,185.665198238,184.669603524,181.352422907,188.330396476,186.960352423,187.013215859,186.36123348,185.325991189,184.008810573,181.814977974,178.837004405,
175.547263682,176.054726368,177.587064677,178.28358209,179.393034826,180.393034826,181.094527363,182.199004975,175.696517413,177.726368159,178.457711443,179.333333333,180.791044776,182.63681592,183.547263682,184.437810945,176.76119403,177.776119403,178.552238806,180.054726368,181.402985075,183.15920398,183.805970149,185.308457711,177.845771144,179.945273632,180.407960199,182.646766169,183.467661692,184.791044776,185.736318408,186.572139303,178.467661692,180.293532338,181.15920398,183.2039801,183.825870647,184.925373134,185.711442786,186.059701493,180.223880597,182.348258706,182.940298507,185.049751244,185.721393035,186.034825871,186.029850746,186.736318408,180.338308458,182.507462687,183.691542289,184.855721393,186.064676617,186.731343284,186.606965174,186.76119403,182.263681592,183.860696517,184.68159204,185.174129353,186.412935323,186.646766169,186.393034826,186.174129353,
177.813106796,177.296116505,177.463592233,176.934466019,177.13592233,176.79368932,176.808252427,175.851941748,176.757281553,177.449029126,177.371359223,177.123786408,177.27184466,176.63592233,176.237864078,175.730582524,177.223300971,177.410194175,177.393203883,176.779126214,176.757281553,176.495145631,176.47815534,175.827669903,177.077669903,177.34223301,176.924757282,176.827669903,177.026699029,176.621359223,176.524271845,175.72815534,176.487864078,176.881067961,176.817961165,176.849514563,176.696601942,176.274271845,176.334951456,175.672330097,176.504854369,176.888349515,176.987864078,176.868932039,176.694174757,176.029126214,176.269417476,175.631067961,176.458737864,176.696601942,176.655339806,176.910194175,176.866504854,176.143203883,176.11407767,175.502427184,176.22815534,176.580097087,176.844660194,176.339805825,176.449029126,175.934466019,176.029126214,175.383495146,
169.279805353,169.917274939,170.729927007,171.318734793,171.756690998,171.637469586,171.829683698,171.793187348,168.710462287,170.082725061,170.756690998,171.077858881,171.326034063,171.776155718,171.98783455,172.075425791,169.01946472,170.367396594,170.858880779,171.182481752,171.111922141,171.586374696,171.712895377,171.832116788,168.919708029,170.192214112,170.250608273,170.676399027,170.868613139,171.632603406,171.700729927,171.710462287,169.267639903,170.111922141,170.340632603,170.598540146,170.827250608,171.211678832,171.681265207,171.756690998,169.060827251,169.919708029,170.163017032,170.652068127,170.776155718,171.413625304,171.291970803,171.542579075,169.03406326,169.596107056,169.734793187,170.316301703,170.481751825,171.145985401,171.437956204,171.355231144,168.788321168,169.656934307,169.600973236,170.819951338,170.729927007,170.95863747,171.051094891,170.98053528,
