209.427777778,210.338888889,211.35,212.116666667,212.083333333,211.388888889,209.861111111,207.416666667,209.538888889,210.844444444,211.811111111,212.444444444,212.366666667,211.905555556,210.983333333,208.838888889,209.661111111,210.944444444,211.816666667,212.205555556,212.505555556,212.316666667,211.638888889,209.944444444,209.761111111,210.877777778,211.555555556,212.127777778,212.5,212.477777778,212.088888889,210.561111111,209.466666667,210.572222222,211.511111111,211.927777778,212.311111111,212.355555556,212.261111111,210.716666667,209.522222222,210.4,211.405555556,211.766666667,212.155555556,212.4,212.0,210.638888889,209.338888889,210.483333333,211.05,211.566666667,212.111111111,212.111111111,211.772222222,210.461111111,209.011111111,210.144444444,210.711111111,211.377777778,211.683333333,211.505555556,211.038888889,210.066666667,
193.804878049,195.717073171,197.107317073,197.785365854,197.824390244,196.946341463,195.356097561,194.346341463,194.341463415,196.609756098,197.8,198.27804878,198.448780488,197.92195122,196.36097561,194.96097561,194.682926829,196.926829268,197.990243902,198.619512195,198.780487805,198.434146341,196.653658537,195.034146341,194.795121951,196.526829268,197.956097561,198.595121951,198.634146341,198.302439024,197.443902439,195.717073171,194.346341463,196.663414634,197.404878049,198.141463415,198.404878049,198.0,197.195121951,195.668292683,194.209756098,196.248780488,196.824390244,197.551219512,198.024390244,197.687804878,197.307317073,195.76097561,194.063414634,195.565853659,196.082926829,196.946341463,197.292682927,197.585365854,196.775609756,194.468292683,193.72195122,194.990243902,196.170731707,196.780487805,196.565853659,196.209756098,194.931707317,192.892682927,
178.042402827,178.996466431,179.929328622,180.565371025,180.395759717,179.823321555,179.392226148,178.342756184,178.890459364,179.643109541,180.332155477,180.791519435,180.939929329,180.307420495,179.014134276,178.314487633,179.685512367,180.395759717,180.777385159,180.964664311,180.908127208,180.120141343,179.204946996,178.03180212,179.982332155,180.614840989,181.102473498,181.127208481,181.325088339,181.098939929,179.575971731,177.703180212,179.724381625,180.713780919,181.06360424,181.491166078,181.802120141,181.487632509,179.862190813,176.872791519,179.915194346,180.448763251,181.155477032,181.32155477,181.621908127,180.752650177,179.120141343,176.77385159,179.876325088,180.328621908,181.028268551,181.120141343,180.784452297,179.851590106,178.137809187,176.745583039,179.522968198,180.434628975,180.780918728,180.643109541,179.653710247,178.770318021,177.80565371,176.544169611,
131.180327869,134.803278689,142.655737705,154.098360656,167.524590164,176.803278689,184.229508197,189.31147541,130.344262295,133.803278689,143.393442623,159.032786885,171.901639344,182.557377049,189.31147541,192.147540984,129.295081967,133.639344262,146.213114754,163.819672131,176.016393443,185.016393443,191.098360656,193.721311475,130.426229508,137.901639344,152.508196721,168.0,178.475409836,185.918032787,191.147540984,194.901639344,133.37704918,142.967213115,155.540983607,169.295081967,178.360655738,185.967213115,190.852459016,194.68852459,138.081967213,146.885245902,155.803278689,167.93442623,177.885245902,186.295081967,190.62295082,193.0,142.459016393,150.180327869,157.62295082,168.393442623,178.672131148,187.016393443,190.639344262,191.885245902,146.31147541,153.147540984,160.393442623,170.409836066,180.704918033,187.868852459,189.098360656,188.901639344,
163.0,163.548672566,163.904867257,163.71460177,164.048672566,164.402654867,164.017699115,163.811946903,163.300884956,163.610619469,163.995575221,164.022123894,164.435840708,164.433628319,164.123893805,163.944690265,163.561946903,164.07300885,164.367256637,164.663716814,164.5,164.469026549,164.150442478,164.221238938,164.017699115,164.524336283,164.796460177,164.754424779,164.827433628,164.661504425,164.502212389,164.298672566,164.075221239,164.738938053,164.896017699,164.721238938,164.953539823,164.884955752,164.692477876,164.57300885,163.747787611,164.380530973,164.471238938,164.599557522,164.772123894,164.816371681,164.628318584,164.435840708,163.365044248,164.199115044,164.639380531,164.723451327,164.876106195,164.561946903,164.511061947,164.241150442,163.205752212,163.778761062,164.517699115,164.699115044,164.796460177,164.515486726,164.493362832,163.752212389,
150.584444444,151.408888889,151.962222222,152.375555556,153.131111111,153.522222222,153.708888889,153.895555556,151.117777778,151.831111111,152.442222222,152.875555556,153.155555556,153.202222222,153.557777778,153.902222222,151.468888889,152.206666667,152.768888889,152.937777778,152.955555556,153.231111111,153.673333333,153.948888889,152.051111111,152.648888889,152.702222222,152.74,152.815555556,153.293333333,153.866666667,153.82,152.368888889,152.76,152.908888889,153.011111111,153.197777778,153.468888889,153.675555556,153.686666667,152.022222222,152.573333333,153.164444444,153.342222222,153.275555556,153.671111111,153.651111111,153.653333333,151.491111111,152.188888889,152.88,153.342222222,153.428888889,153.693333333,153.751111111,153.597777778,151.335555556,152.18,152.937777778,153.213333333,153.755555556,153.717777778,153.491111111,153.291111111,
140.580434783,141.310869565,141.689130435,141.07826087,140.784782609,140.393478261,140.213043478,140.013043478,140.782608696,141.386956522,141.502173913,141.417391304,141.008695652,140.765217391,140.615217391,140.045652174,140.9,141.230434783,141.343478261,141.519565217,141.32826087,140.743478261,140.582608696,139.795652174,140.817391304,140.889130435,141.139130435,141.167391304,140.986956522,140.691304348,139.95,139.660869565,140.358695652,140.410869565,140.467391304,140.408695652,140.495652174,139.969565217,139.602173913,139.393478261,139.695652174,139.432608696,139.62826087,139.560869565,139.654347826,139.597826087,139.604347826,139.158695652,139.060869565,139.073913043,139.284782609,139.123913043,139.32826087,139.156521739,139.302173913,138.747826087,139.030434783,139.043478261,139.034782609,139.380434783,139.536956522,139.286956522,138.963043478,139.030434783,
126.063197026,126.914498141,128.349442379,129.118959108,128.513011152,128.05204461,127.31598513,126.840148699,126.910780669,127.171003717,128.334572491,129.557620818,128.780669145,127.795539033,127.037174721,126.646840149,126.884758364,127.483271375,128.282527881,128.56133829,128.31598513,127.743494424,127.014869888,126.765799257,126.743494424,127.408921933,128.141263941,127.810408922,127.802973978,127.375464684,127.375464684,127.472118959,126.446096654,127.29739777,127.412639405,127.743494424,127.319702602,127.442379182,128.26394052,128.646840149,126.721189591,126.925650558,127.152416357,127.676579926,127.05204461,127.732342007,128.94795539,129.962825279,126.520446097,126.851301115,126.955390335,127.728624535,127.75464684,128.037174721,129.237918216,129.620817844,126.185873606,126.587360595,127.19330855,127.345724907,128.308550186,128.873605948,128.747211896,128.379182156,
84.6171875,90.015625,100.828125,115.0625,128.4375,137.1875,144.03125,148.421875,84.65625,91.5546875,103.78125,118.171875,131.125,140.171875,146.875,151.5390625,84.9609375,94.1640625,106.5546875,120.46875,133.2421875,141.65625,148.7421875,154.2734375,87.34375,97.90625,109.2265625,121.8984375,134.6171875,142.78125,149.8515625,154.90625,91.484375,101.8125,112.6875,123.8515625,135.7109375,143.0625,149.1640625,153.65625,95.7734375,105.7578125,116.671875,126.3046875,137.46875,144.203125,148.2890625,152.171875,98.7890625,108.953125,118.28125,128.2578125,137.515625,144.703125,147.8828125,150.9296875,103.0390625,110.9921875,120.2890625,129.203125,137.09375,143.3984375,147.78125,150.7421875,
112.954666667,112.88,112.690666667,112.077333333,112.802666667,113.669333333,113.922666667,113.722666667,112.128,112.418666667,112.418666667,111.810666667,112.616,113.218666667,113.437333333,113.768,111.76,112.008,112.226666667,112.184,112.608,113.032,113.554666667,113.578666667,111.250666667,111.936,111.936,112.461333333,112.672,113.232,113.298666667,113.626666667,111.114666667,112.109333333,112.130666667,111.818666667,112.506666667,112.650666667,112.762666667,113.157333333,111.341333333,111.992,111.992,111.562666667,112.16,112.482666667,112.808,113.098666667,111.834666667,112.226666667,111.917333333,112.029333333,112.069333333,112.237333333,112.901333333,113.250666667,111.893333333,112.112,112.016,111.925333333,111.866666667,112.296,112.669333333,113.232,
