214.895833333,216.291666667,217.6875,218.875,218.833333333,217.895833333,215.604166667,209.9375,214.979166667,216.520833333,218.041666667,218.791666667,219.208333333,219.041666667,217.6875,213.958333333,214.875,216.604166667,217.916666667,218.6875,219.0,219.354166667,218.395833333,216.479166667,214.916666667,216.229166667,217.770833333,218.583333333,218.895833333,219.25,218.979166667,217.229166667,214.166666667,215.8125,217.083333333,218.291666667,218.875,219.354166667,219.208333333,217.875,213.416666667,215.0,216.75,217.729166667,218.375,219.208333333,219.104166667,217.958333333,212.895833333,214.833333333,215.958333333,217.291666667,218.145833333,218.375,218.854166667,217.833333333,212.229166667,214.291666667,215.395833333,216.833333333,217.708333333,217.8125,217.895833333,217.145833333,
208.247191011,209.033707865,210.033707865,210.921348315,211.460674157,211.606741573,211.382022472,211.370786517,208.202247191,209.404494382,210.516853933,211.314606742,211.168539326,211.483146067,211.595505618,211.393258427,208.393258427,209.629213483,210.460674157,210.797752809,211.191011236,211.516853933,211.764044944,211.438202247,208.584269663,209.662921348,209.921348315,210.662921348,211.426966292,211.584269663,211.617977528,211.550561798,208.337078652,209.224719101,210.292134831,210.719101124,211.02247191,210.988764045,211.382022472,211.494382022,208.775280899,209.06741573,209.966292135,210.617977528,210.93258427,211.202247191,211.370786517,211.483146067,208.471910112,209.494382022,209.865168539,210.483146067,211.146067416,211.314606742,211.303370787,211.146067416,208.404494382,209.224719101,209.707865169,210.382022472,210.831460674,210.730337079,210.797752809,210.573033708,
208.269230769,211.884615385,211.384615385,208.769230769,202.884615385,196.115384615,185.576923077,178.730769231,209.115384615,213.730769231,213.076923077,209.807692308,205.230769231,199.730769231,191.769230769,180.846153846,210.846153846,214.307692308,213.192307692,210.038461538,206.0,203.5,195.576923077,181.461538462,211.269230769,213.961538462,212.538461538,209.730769231,207.653846154,204.269230769,197.5,182.730769231,211.807692308,213.461538462,211.076923077,209.5,208.576923077,202.769230769,195.461538462,184.192307692,211.153846154,212.884615385,212.076923077,210.230769231,207.076923077,199.884615385,193.153846154,181.5,209.153846154,212.192307692,212.038461538,209.461538462,203.153846154,197.538461538,188.076923077,172.846153846,206.807692308,210.076923077,209.692307692,205.038461538,198.038461538,190.807692308,177.384615385,162.692307692,
202.415584416,202.337662338,202.207792208,202.792207792,203.246753247,203.220779221,203.0,202.025974026,201.896103896,202.116883117,202.12987013,203.064935065,203.818181818,203.571428571,204.077922078,204.272727273,201.597402597,202.012987013,202.428571429,203.272727273,204.220779221,203.831168831,204.558441558,205.012987013,201.766233766,202.324675325,203.168831169,203.415584416,203.974025974,204.584415584,205.285714286,205.545454545,202.116883117,202.753246753,203.311688312,203.337662338,204.25974026,205.064935065,205.506493506,205.0,202.363636364,203.090909091,203.545454545,203.948051948,204.61038961,205.025974026,204.792207792,204.818181818,202.636363636,202.792207792,203.064935065,203.532467532,203.896103896,204.311688312,204.857142857,205.220779221,202.363636364,202.87012987,203.103896104,203.090909091,203.363636364,204.077922078,205.012987013,205.61038961,
189.7,192.842857143,195.057142857,196.742857143,197.871428571,199.642857143,200.442857143,200.314285714,191.485714286,195.257142857,197.285714286,198.214285714,198.828571429,199.914285714,200.028571429,199.742857143,192.542857143,196.414285714,198.2,199.428571429,199.814285714,200.171428571,199.714285714,199.414285714,192.985714286,196.471428571,198.242857143,199.342857143,199.7,199.271428571,199.8,199.528571429,192.628571429,196.928571429,198.414285714,198.928571429,198.442857143,198.571428571,199.2,198.842857143,192.8,196.571428571,197.7,197.214285714,197.457142857,198.342857143,199.257142857,199.085714286,192.428571429,194.957142857,195.8,196.542857143,197.485714286,198.757142857,199.114285714,198.9,192.471428571,193.785714286,195.528571429,197.071428571,198.014285714,198.114285714,198.257142857,198.371428571,
189.84375,191.21875,193.09375,193.625,194.140625,193.53125,192.265625,192.234375,190.40625,191.484375,192.84375,193.109375,193.09375,193.015625,192.84375,192.890625,190.34375,190.96875,192.109375,192.0625,192.296875,192.71875,193.234375,193.53125,189.609375,189.484375,191.171875,191.765625,191.484375,192.671875,194.03125,194.625,188.046875,189.0625,189.578125,190.875,191.9375,192.9375,194.234375,194.53125,187.515625,188.375,188.625,190.3125,192.296875,193.1875,194.53125,194.328125,188.1875,188.375,188.859375,190.765625,192.578125,193.828125,194.140625,192.828125,187.765625,188.90625,190.71875,192.328125,192.4375,193.0625,192.359375,191.046875,
218.571428571,216.714285714,214.571428571,202.428571429,172.0,120.285714286,81.2857142857,81.7142857143,218.714285714,217.714285714,215.0,205.142857143,184.714285714,139.857142857,88.7142857143,79.7142857143,219.571428571,217.857142857,215.142857143,207.285714286,192.428571429,158.142857143,104.428571429,80.0,220.285714286,217.857142857,215.285714286,209.714285714,201.714285714,175.857142857,125.285714286,87.2857142857,220.428571429,218.714285714,216.0,212.142857143,207.571428571,190.857142857,148.857142857,101.857142857,219.571428571,219.0,216.428571429,213.285714286,209.571428571,197.142857143,165.571428571,121.285714286,219.428571429,219.285714286,217.428571429,213.857142857,211.142857143,202.857142857,177.428571429,139.142857143,218.285714286,218.428571429,217.428571429,214.714285714,212.0,205.714285714,185.571428571,152.714285714,
150.222222222,129.222222222,109.666666667,96.3333333333,92.1111111111,91.2222222222,91.5555555556,90.8888888889,180.111111111,158.888888889,134.111111111,109.666666667,96.1111111111,89.5555555556,89.5555555556,89.1111111111,200.222222222,184.666666667,164.444444444,137.0,110.0,93.7777777778,89.1111111111,87.5555555556,204.444444444,200.0,191.777777778,173.111111111,143.444444444,114.222222222,100.444444444,90.2222222222,209.444444444,209.333333333,207.333333333,199.222222222,178.333333333,150.111111111,124.777777778,106.666666667,212.111111111,212.222222222,212.111111111,210.0,201.111111111,183.222222222,154.222222222,131.333333333,211.222222222,211.888888889,212.666666667,213.333333333,211.666666667,201.888888889,181.222222222,152.444444444,210.666666667,211.777777778,212.555555556,213.444444444,212.888888889,207.888888889,198.444444444,175.777777778,
182.565217391,183.5,184.152173913,185.141304348,185.097826087,185.184782609,185.673913043,185.22826087,182.467391304,183.347826087,183.684782609,185.152173913,185.630434783,185.902173913,185.445652174,185.891304348,182.315217391,183.282608696,184.0,184.532608696,185.423913043,185.652173913,186.152173913,185.72826087,182.326086957,183.010869565,183.380434783,184.010869565,185.847826087,186.815217391,185.847826087,185.260869565,181.652173913,182.663043478,183.380434783,184.206521739,185.641304348,186.02173913,185.510869565,184.72826087,181.423913043,181.913043478,183.217391304,183.793478261,184.576086957,184.25,185.054347826,184.717391304,181.47826087,181.923913043,182.489130435,182.804347826,183.565217391,184.380434783,184.260869565,184.206521739,180.782608696,181.967391304,181.923913043,182.543478261,183.293478261,184.152173913,184.141304348,183.163043478,
175.981481481,177.018518519,178.240740741,179.314814815,180.101851852,180.055555556,180.361111111,180.037037037,176.388888889,177.62037037,178.638888889,178.842592593,180.148148148,180.592592593,180.37962963,179.694444444,177.064814815,177.981481481,178.537037037,179.111111111,179.833333333,179.972222222,179.935185185,179.0,177.111111111,177.703703704,178.972222222,179.712962963,179.453703704,179.842592593,179.675925926,179.666666667,176.592592593,177.407407407,178.222222222,179.296296296,179.703703704,179.851851852,180.342592593,179.990740741,176.333333333,176.861111111,177.805555556,178.777777778,179.944444444,180.388888889,180.481481481,180.305555556,176.009259259,177.083333333,178.574074074,178.87037037,179.444444444,180.388888889,180.796296296,180.564814815,176.0,177.231481481,178.481481481,179.37962963,179.907407407,180.481481481,180.518518519,180.055555556,
